stock_code,current_price,bb_position,rsi,macd_signal,volume_ratio,signals,composite_score,trading_advice,analysis_date,risk_metrics
000426,21.33,0.9807652535865815,71.3798977853492,0.6757838283725552,1.4938047318639494,"{'bb_signals': ['强烈超买'], 'rsi_signals': [], 'macd_signals': ['MACD金叉'], 'volume_signals': ['成交量放大'], 'momentum_signals': ['价格动量向上'], 'overall_signal': 'BUY'}",1.0,"{'action': 'BUY', 'confidence': 1.0, 'target_price': np.float64(19.805500000000002), 'stop_loss': np.float64(21.39099311605508), 'position_size': 0.1, 'holding_period': 'short', 'risk_level': 'low', 'reasoning': ['强烈超买', 'MACD金叉', '成交量放大', '价格动量向上']}",2025-08-31,"{'volatility': np.float64(0.5138042535412034), 'max_drawdown': np.float64(-0.8867424242424241), 'sharpe_ratio': np.float64(0.2544807131367482), 'var_95': np.float64(-0.04789767344845863)}"
000546,4.95,-0.021581412841820594,14.814814814814753,0.005244998973131756,0.5306472799449283,"{'bb_signals': ['强烈超跌'], 'rsi_signals': ['RSI超卖'], 'macd_signals': [], 'volume_signals': [], 'momentum_signals': [], 'overall_signal': 'BUY'}",1.0,"{'action': 'BUY', 'confidence': 1.0, 'target_price': np.float64(5.229), 'stop_loss': np.float64(4.9615441502220365), 'position_size': 0.1, 'holding_period': 'long', 'risk_level': 'high', 'reasoning': ['强烈超跌', 'RSI超卖']}",2025-08-31,"{'volatility': np.float64(0.5512555403011069), 'max_drawdown': np.float64(-0.8830508474576272), 'sharpe_ratio': np.float64(0.18582694720684217), 'var_95': np.float64(-0.05050736991035509)}"
000659,2.72,0.027337996128885163,8.8888888888889,-0.004641728938714546,0.7430126349830027,"{'bb_signals': ['强烈超跌'], 'rsi_signals': ['RSI超卖'], 'macd_signals': [], 'volume_signals': [], 'momentum_signals': ['价格动量向下'], 'overall_signal': 'BUY'}",1.0,"{'action': 'BUY', 'confidence': 1.0, 'target_price': np.float64(2.929), 'stop_loss': np.float64(2.707911782321951), 'position_size': 0.1, 'holding_period': 'long', 'risk_level': 'high', 'reasoning': ['强烈超跌', 'RSI超卖', '价格动量向下']}",2025-08-31,"{'volatility': np.float64(0.4870144156933522), 'max_drawdown': np.float64(-0.960582171012735), 'sharpe_ratio': np.float64(0.01597727054794275), 'var_95': np.float64(-0.044661379332894956)}"
000796,5.92,1.1701760921518936,71.6279069767442,0.1614578006066078,1.3674230345930296,"{'bb_signals': ['强烈超买'], 'rsi_signals': [], 'macd_signals': ['MACD金叉'], 'volume_signals': ['成交量放大'], 'momentum_signals': ['价格动量向上'], 'overall_signal': 'BUY'}",1.0,"{'action': 'BUY', 'confidence': 1.0, 'target_price': np.float64(5.209), 'stop_loss': np.float64(5.739457597880747), 'position_size': 0.1, 'holding_period': 'short', 'risk_level': 'low', 'reasoning': ['强烈超买', 'MACD金叉', '成交量放大', '价格动量向上']}",2025-08-31,"{'volatility': np.float64(0.5039310892488301), 'max_drawdown': np.float64(-0.9326829268292683), 'sharpe_ratio': np.float64(0.14354353478741977), 'var_95': np.float64(-0.04960835509138384)}"
000838,2.69,-0.0055430615057725785,12.500000000000043,-0.009185046774064702,0.7996914938663695,"{'bb_signals': ['强烈超跌'], 'rsi_signals': ['RSI超卖'], 'macd_signals': [], 'volume_signals': [], 'momentum_signals': [], 'overall_signal': 'BUY'}",1.0,"{'action': 'BUY', 'confidence': 1.0, 'target_price': np.float64(2.8735), 'stop_loss': np.float64(2.6920119983118345), 'position_size': 0.1, 'holding_period': 'long', 'risk_level': 'high', 'reasoning': ['强烈超跌', 'RSI超卖']}",2025-08-31,"{'volatility': np.float64(0.5462670134249209), 'max_drawdown': np.float64(-0.9730804933032754), 'sharpe_ratio': np.float64(0.1496804678099178), 'var_95': np.float64(-0.049886621315192725)}"
000030,5.8,-0.1771832304873963,28.73563218390808,0.024580413090255847,1.141770419301287,"{'bb_signals': ['强烈超跌'], 'rsi_signals': [], 'macd_signals': [], 'volume_signals': ['成交量放大'], 'momentum_signals': ['价格动量向下'], 'overall_signal': 'BUY'}",0.9500000000000001,"{'action': 'BUY', 'confidence': 0.9500000000000001, 'target_price': np.float64(6.0969999999999995), 'stop_loss': np.float64(5.877709277320529), 'position_size': 0.09500000000000001, 'holding_period': 'long', 'risk_level': 'medium', 'reasoning': ['强烈超跌', '成交量放大', '价格动量向下']}",2025-08-31,"{'volatility': np.float64(0.5066372652222817), 'max_drawdown': np.float64(-0.9446618222470655), 'sharpe_ratio': np.float64(0.1401227165513943), 'var_95': np.float64(-0.04951911879095225)}"
000088,4.51,-0.051716252211520146,34.48275862068982,-0.0016110714615767583,1.6702322187488423,"{'bb_signals': ['强烈超跌'], 'rsi_signals': [], 'macd_signals': [], 'volume_signals': ['成交量放大'], 'momentum_signals': [], 'overall_signal': 'BUY'}",0.9500000000000001,"{'action': 'BUY', 'confidence': 0.9500000000000001, 'target_price': np.float64(4.5775), 'stop_loss': np.float64(4.516327250666053), 'position_size': 0.09500000000000001, 'holding_period': 'long', 'risk_level': 'medium', 'reasoning': ['强烈超跌', '成交量放大']}",2025-08-31,"{'volatility': np.float64(0.41757895009948526), 'max_drawdown': np.float64(-0.8888086642599278), 'sharpe_ratio': np.float64(0.0672889009035679), 'var_95': np.float64(-0.03688604169982492)}"
000096,11.77,-0.08530446153499721,39.26380368098163,-0.16752710752909988,0.8060627483332486,"{'bb_signals': ['强烈超跌'], 'rsi_signals': [], 'macd_signals': [], 'volume_signals': ['成交量放大'], 'momentum_signals': [], 'overall_signal': 'BUY'}",0.9500000000000001,"{'action': 'BUY', 'confidence': 0.9500000000000001, 'target_price': np.float64(12.1425), 'stop_loss': np.float64(11.824289543323234), 'position_size': 0.09500000000000001, 'holding_period': 'long', 'risk_level': 'medium', 'reasoning': ['强烈超跌', '成交量放大']}",2025-08-31,"{'volatility': np.float64(0.43697676743150854), 'max_drawdown': np.float64(-0.8404074702886248), 'sharpe_ratio': np.float64(0.1537197360045127), 'var_95': np.float64(-0.04246321932530716)}"
000421,6.42,-0.1310630360241217,32.258064516129025,-0.009188521956309929,0.8664363170791494,"{'bb_signals': ['强烈超跌'], 'rsi_signals': [], 'macd_signals': [], 'volume_signals': ['成交量放大'], 'momentum_signals': [], 'overall_signal': 'BUY'}",0.9500000000000001,"{'action': 'BUY', 'confidence': 0.9500000000000001, 'target_price': np.float64(6.6785), 'stop_loss': np.float64(6.4736868630837385), 'position_size': 0.09500000000000001, 'holding_period': 'long', 'risk_level': 'medium', 'reasoning': ['强烈超跌', '成交量放大']}",2025-08-31,"{'volatility': np.float64(0.4588670440801943), 'max_drawdown': np.float64(-0.917786561264822), 'sharpe_ratio': np.float64(0.1336100266087093), 'var_95': np.float64(-0.043829159171624874)}"
000429,11.82,0.042990020398189686,19.999999999999957,-0.23622375250914499,1.3048932459578875,"{'bb_signals': ['强烈超跌'], 'rsi_signals': [], 'macd_signals': [], 'volume_signals': ['成交量放大'], 'momentum_signals': [], 'overall_signal': 'BUY'}",0.9500000000000001,"{'action': 'BUY', 'confidence': 0.9500000000000001, 'target_price': np.float64(12.230500000000001), 'stop_loss': np.float64(11.781385080936673), 'position_size': 0.09500000000000001, 'holding_period': 'long', 'risk_level': 'medium', 'reasoning': ['强烈超跌', '成交量放大']}",2025-08-31,"{'volatility': np.float64(0.32948668148385524), 'max_drawdown': np.float64(-0.8823257960313797), 'sharpe_ratio': np.float64(0.10016956736423242), 'var_95': np.float64(-0.029361234126952372)}"
